race_id,race_round,race_title,race_course,weather,ground_status,time,date,where_racecourse,total_horse_number,frame_number_first,horse_number_first,frame_number_second,horse_number_second,frame_number_third,horse_number_third,tansyo,hukusyo_first,hukusyo_second,hukusyo_third,wakuren,umaren,wide_1_2,wide_1_3,wide_2_3,umatan,renhuku3,rentan3
201909020112,12 R,4歳以上500万下,ダ右1200m,天候 : 曇,ダート : 良,16:10,2019年3月23日,2回阪神1日目,16,2,4,1,2,3,6,760,210,240,190,"1,350","2,570",770,540,710,"4,460","3,810","24,290"
201906020801,1 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 良,10:10,2019年3月17日,2回中山8日目,15,7,13,5,8,5,9,"2,410",530,240,270,"3,640","7,050","1,780","2,880","1,000","15,600","22,930","154,920"
201906020802,2 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 良,10:40,2019年3月17日,2回中山8日目,14,3,3,3,4,7,12,830,230,160,170,"1,300","1,380",500,520,380,"2,980","1,660","11,240"
201906020803,3 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 良,11:10,2019年3月17日,2回中山8日目,16,5,9,7,14,3,6,320,110,110,130,220,210,130,280,220,610,340,"2,000"
201906020804,4 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 良,11:40,2019年3月17日,2回中山8日目,14,4,5,8,14,5,7,920,190,140,150,650,"1,340",480,480,300,"3,130","1,110","9,050"
201906020805,5 R,3歳未勝利,芝右1800m,天候 : 晴,芝 : 良,12:30,2019年3月17日,2回中山8日目,16,4,7,7,13,5,10,140,110,390,160,"1,490","1,900",630,250,"1,700","2,400","2,760","11,270"
201906020806,6 R,3歳500万下,芝右 外1600m,天候 : 晴,芝 : 良,13:00,2019年3月17日,2回中山8日目,13,8,13,5,7,6,9,190,110,130,110,640,670,210,120,260,880,310,"1,790"
201906020807,7 R,4歳以上500万下,ダ右1200m,天候 : 晴,ダート : 良,13:30,2019年3月17日,2回中山8日目,16,5,9,7,13,4,8,460,170,150,250,650,"1,040",440,"1,000",740,"1,970","4,350","21,380"
201906020808,8 R,4歳以上500万下,芝右2000m,天候 : 晴,芝 : 良,14:01,2019年3月17日,2回中山8日目,13,6,8,4,4,5,6,970,330,270,200,"1,670","3,670","1,220",850,730,"7,130","5,670","40,260"
201906020809,9 R,幕張ステークス ,芝右 外1600m,天候 : 晴,芝 : 良,14:35,2019年3月17日,2回中山8日目,10,4,4,7,7,3,3,"1,420",400,220,260,"1,550","5,290","1,600","2,410","1,070","10,020","17,940","113,340"
201906020810,10 R,千葉ステークス ,ダ右1200m,天候 : 晴,ダート : 良,15:10,2019年3月17日,2回中山8日目,16,8,15,8,16,6,11,830,330,290,320,"3,200","3,730","1,330","1,970","1,310","6,650","14,110","73,240"
201906020811,11 R,第68回フジTVスプリングS(G2),芝右1800m,天候 : 曇,芝 : 良,15:45,2019年3月17日,2回中山8日目,16,5,9,1,1,5,10,"2,710",590,230,410,"1,670","10,290","3,060","3,480","1,880","23,610","32,400","235,870"
201906020812,12 R,4歳以上1000万下,ダ右1800m,天候 : 曇,ダート : 良,16:25,2019年3月17日,2回中山8日目,15,7,13,4,6,5,8,480,180,190,"2,900",760,940,400,"11,940","12,340","2,000","55,630","216,770"
201907020401,1 R,3歳未勝利,ダ左1400m,天候 : 曇,ダート : 良,09:50,2019年3月17日,2回中京4日目,16,5,10,5,9,7,13,980,270,150,430,"1,850","1,630",640,"1,760","1,550","3,700","10,000","43,280"
201907020402,2 R,3歳未勝利,ダ左1900m,天候 : 曇,ダート : 良,10:20,2019年3月17日,2回中京4日目,11,8,10,7,9,2,2,"2,730",780,150,420,810,"6,190","1,670","6,130",940,"12,670","24,750","205,530"
201907020403,3 R,3歳未勝利,ダ左1200m,天候 : 曇,ダート : 良,10:50,2019年3月17日,2回中京4日目,16,7,14,1,2,5,9,280,120,130,140,430,550,240,250,340,"1,030",760,"3,140"
201907020404,4 R,障害4歳以上未勝利,障芝3000m,天候 : 曇,芝 : 良,11:20,2019年3月17日,2回中京4日目,14,5,8,4,6,7,11,240,130,240,190,910,"1,130",450,450,950,"1,650","2,570","8,600"
201907020405,5 R,3歳未勝利,ダ左1800m,天候 : 小雨,ダート : 良,12:10,2019年3月17日,2回中京4日目,10,8,9,3,3,2,2,250,110,110,130,210,240,130,230,230,500,350,"1,340"
201907020406,6 R,3歳未勝利,芝左2000m,天候 : 小雨,芝 : 良,12:40,2019年3月17日,2回中京4日目,14,1,1,2,2,5,8,"1,190",200,120,310,970,970,390,"2,310",680,"2,470","4,870","29,590"
201907020407,7 R,4歳以上500万下,ダ左1200m,天候 : 曇,ダート : 良,13:10,2019年3月17日,2回中京4日目,16,3,5,7,13,4,7,"2,310",590,440,340,"8,690","14,900","4,500","3,410","2,330","33,770","39,370","340,240"
201907020408,8 R,4歳以上500万下,ダ左1800m,天候 : 小雨,ダート : 良,13:40,2019年3月17日,2回中京4日目,12,4,4,8,11,8,12,190,110,160,210,370,540,260,350,930,740,"1,930","4,550"
201907020409,9 R,4歳以上500万下,芝左1600m,天候 : 曇,芝 : 良,14:15,2019年3月17日,2回中京4日目,16,1,2,7,13,5,9,"3,500",720,160,240,"1,740","7,750","2,230","3,330",620,"16,820","18,020","149,960"
201907020410,10 R,沈丁花賞 ,ダ左1800m,天候 : 曇,ダート : 良,14:50,2019年3月17日,2回中京4日目,13,8,13,1,1,6,9,690,180,130,630,520,610,340,"2,680","1,460","2,030","5,500","30,810"
201907020411,11 R,小牧特別 ,芝左2000m,天候 : 晴,芝 : 良,15:25,2019年3月17日,2回中京4日目,13,8,12,4,4,5,7,230,120,210,150,"1,030","1,160",430,270,580,"1,580","1,590","6,210"
201907020412,12 R,豊橋特別 ,芝左1200m,天候 : 晴,芝 : 良,16:01,2019年3月17日,2回中京4日目,18,5,9,3,6,7,14,310,140,220,170,"1,150","1,490",550,330,960,"2,570","2,520","11,470"
201909010801,1 R,3歳未勝利,ダ右1400m,天候 : 曇,ダート : 稍重,10:01,2019年3月17日,1回阪神8日目,16,8,16,8,15,4,8,300,140,150,160,670,630,330,520,560,"1,090","1,580","5,800"
201909010802,2 R,3歳未勝利,ダ右1200m,天候 : 小雨,ダート : 稍重,10:30,2019年3月17日,1回阪神8日目,16,6,11,8,16,3,6,290,130,150,130,990,"1,100",370,220,370,"1,550","1,060","5,330"
201909010803,3 R,3歳未勝利,ダ右1800m,天候 : 小雨,ダート : 稍重,11:00,2019年3月17日,1回阪神8日目,9,2,2,5,5,8,8,680,160,500,100,"12,760","12,000","1,920",190,690,"28,810","2,470","54,240"
201909010804,4 R,3歳未勝利,芝右 外1600m,天候 : 曇,芝 : 稍重,11:30,2019年3月17日,1回阪神8日目,16,6,12,6,11,1,1,"1,190",290,130,150,"2,710","2,730",810,650,340,"6,050","2,920","25,970"
201909010805,5 R,3歳500万下,ダ右1400m,天候 : 曇,ダート : 稍重,12:20,2019年3月17日,1回阪神8日目,14,8,13,4,6,4,5,"1,320",470,250,350,"1,280","6,000","2,050","3,390","1,120","12,940","23,820","160,530"
201909010806,6 R,3歳500万下,ダ右1800m,天候 : 小雨,ダート : 稍重,12:50,2019年3月17日,1回阪神8日目,14,4,5,5,8,3,3,340,160,290,230,"1,600","1,940",740,600,"1,890","2,890","6,440","27,000"
201909010807,7 R,4歳以上500万下,芝右 外2400m,天候 : 曇,芝 : 稍重,13:20,2019年3月17日,1回阪神8日目,13,6,9,4,4,7,10,470,160,160,160,750,"1,100",400,430,420,"2,520","1,610","8,330"
201909010808,8 R,4歳以上500万下,ダ右1800m,天候 : 晴,ダート : 稍重,13:50,2019年3月17日,1回阪神8日目,10,8,10,7,8,1,1,270,120,110,140,360,400,190,280,230,860,520,"2,460"
201909010809,9 R,山陽特別 ,芝右1200m,天候 : 晴,芝 : 稍重,14:25,2019年3月17日,1回阪神8日目,12,1,1,5,5,8,12,970,390,630,"2,510","3,870","13,190","3,610","17,790","21,670","26,060","507,630","2,042,430"
201909010810,10 R,但馬ステークス ,芝右2000m,天候 : 晴,芝 : 稍重,15:01,2019年3月17日,1回阪神8日目,13,5,6,2,2,3,3,400,140,160,240,470,640,260,550,690,"1,440","1,810","7,090"
201909010811,11 R,第67回阪神大賞典(G2),芝右3000m,天候 : 曇,芝 : 稍重,15:35,2019年3月17日,1回阪神8日目,11,8,10,6,7,1,1,220,140,390,820,980,"2,700",960,"1,710","7,500","3,830","27,560","87,820"
201909010812,12 R,4歳以上1000万下,ダ右1400m,天候 : 曇,ダート : 稍重,16:10,2019年3月17日,1回阪神8日目,16,3,5,5,9,6,12,"1,150",220,120,170,"1,370","1,220",440,"1,270",360,"3,200","2,500","17,270"
201906020701,1 R,3歳未勝利,ダ右1200m,天候 : 曇,ダート : 良,10:10,2019年3月16日,2回中山7日目,16,8,16,6,12,8,15,370,190,280,840,560,"1,560",740,"1,670","5,320","2,980","16,970","64,410"
201906020702,2 R,3歳未勝利,ダ右1800m,天候 : 曇,ダート : 良,10:40,2019年3月16日,2回中山7日目,12,5,6,2,2,7,9,270,140,170,250,650,650,290,560,750,"1,100","2,560","8,690"
201906020703,3 R,3歳未勝利,ダ右1200m,天候 : 曇,ダート : 良,11:10,2019年3月16日,2回中山7日目,16,2,4,8,15,4,8,160,110,300,160,"1,240","1,670",510,220,"1,370","2,130","2,550","9,610"
201906020704,4 R,3歳新馬,ダ右1800m,天候 : 曇,ダート : 良,11:40,2019年3月16日,2回中山7日目,16,5,9,6,11,5,10,"2,640","1,170","1,020",550,"4,410","12,470","2,590","2,600","2,840","38,410","38,100","354,930"
201906020705,5 R,3歳未勝利,芝右 外1600m,天候 : 曇,芝 : 良,12:30,2019年3月16日,2回中山7日目,16,8,15,6,11,3,5,430,140,110,260,430,350,200,"1,190",710,"1,190","2,210","12,500"
201906020706,6 R,3歳未勝利,芝右2000m,天候 : 曇,芝 : 良,13:05,2019年3月16日,2回中山7日目,16,1,2,6,11,4,8,"1,310",430,250,200,550,"6,790","1,800",770,590,"17,570","7,390","68,500"
201906020707,7 R,3歳500万下,ダ右1200m,天候 : 曇,ダート : 良,13:35,2019年3月16日,2回中山7日目,16,1,1,5,10,8,16,430,190,410,170,"2,150","3,480","1,380",620,"1,230","5,890","6,410","39,330"
201906020708,8 R,4歳以上1000万下,芝右2000m,天候 : 曇,芝 : 良,14:05,2019年3月16日,2回中山7日目,8,8,8,7,7,2,2,410,140,140,110,920,0,300,210,200,"1,810",570,"4,410"
201906020709,9 R,鎌ケ谷特別 ,芝右 外1600m,天候 : 曇,芝 : 良,14:35,2019年3月16日,2回中山7日目,10,8,10,1,1,3,3,290,140,410,150,"3,370","5,360","1,430",280,"1,600","7,250","5,630","36,480"
201906020710,10 R,韓国馬事会杯 ,ダ右1800m,天候 : 曇,ダート : 良,15:10,2019年3月16日,2回中山7日目,16,6,12,5,10,3,6,430,210,370,430,920,"2,340",970,"1,420","2,360","3,740","9,570","40,830"
201906020711,11 R,第33回フラワーカップ(G3),芝右1800m,天候 : 晴,芝 : 良,15:45,2019年3月16日,2回中山7日目,13,4,4,5,7,7,10,280,120,110,240,310,340,170,680,570,700,"1,400","4,850"
201906020712,12 R,4歳以上500万下,ダ右1800m,天候 : 曇,ダート : 良,16:25,2019年3月16日,2回中山7日目,14,3,3,3,4,7,12,660,290,"1,530",370,"24,880","30,150","7,110","1,560","10,350","45,970","89,960","483,760"
201907020301,1 R,3歳未勝利,ダ左1800m,天候 : 晴,ダート : 稍重,09:50,2019年3月16日,2回中京3日目,12,8,12,6,7,7,9,780,200,110,170,490,760,330,"1,010",370,"1,880","2,160","10,960"
201907020302,2 R,3歳未勝利,芝左1400m,天候 : 晴,芝 : 稍重,10:20,2019年3月16日,2回中京3日目,18,3,6,6,11,2,3,480,220,490,330,"6,200","7,360","2,100","1,490","2,330","7,940","25,240","107,530"
201907020303,3 R,3歳未勝利,ダ左1200m,天候 : 晴,ダート : 良,10:50,2019年3月16日,2回中京3日目,16,8,16,7,13,3,5,480,160,170,140,"1,240","1,310",540,420,350,"2,510","1,500","10,010"
201907020304,4 R,障害4歳以上未勝利,障芝3000m,天候 : 晴,芝 : 良,11:20,2019年3月16日,2回中京3日目,14,5,7,8,14,4,5,830,200,120,150,"1,370","1,600",560,510,240,"3,620","1,670","14,220"
201907020305,5 R,障害4歳以上オープン,障芝3300m,天候 : 晴,芝 : 良,12:10,2019年3月16日,2回中京3日目,14,5,8,4,6,6,10,290,140,210,940,"1,210","1,190",480,"2,290","4,100","1,940","15,140","54,380"
201907020306,6 R,3歳未勝利,ダ左1800m,天候 : 晴,ダート : 良,12:45,2019年3月16日,2回中京3日目,12,7,9,3,3,7,10,460,140,130,130,610,"1,140",300,240,330,"2,140","1,150","8,030"
201907020307,7 R,3歳未勝利,芝左2200m,天候 : 晴,芝 : 良,13:15,2019年3月16日,2回中京3日目,11,7,9,3,3,6,6,250,120,140,160,390,390,220,290,370,670,910,"3,000"
201907020308,8 R,4歳以上500万下,ダ左1900m,天候 : 晴,ダート : 良,13:45,2019年3月16日,2回中京3日目,10,5,5,7,7,6,6,560,180,130,490,830,760,300,"1,130","1,720","1,830","6,750","27,470"
201907020309,9 R,4歳以上500万下,ダ左1400m,天候 : 晴,ダート : 良,14:15,2019年3月16日,2回中京3日目,16,1,2,2,3,7,13,"2,470",720,370,310,"1,790","9,680","2,700","2,950","1,480","17,900","31,330","197,000"
201907020310,10 R,美濃特別 ,芝左2000m,天候 : 晴,芝 : 良,14:50,2019年3月16日,2回中京3日目,10,4,4,3,3,5,5,480,160,130,260,670,700,340,860,660,"1,660","2,600","12,200"
201907020311,11 R,第33回中スポ賞ファルコンS(G3),芝左1400m,天候 : 晴,芝 : 良,15:25,2019年3月16日,2回中京3日目,15,8,15,7,13,3,4,630,190,240,170,"1,380","2,270",790,520,750,"4,810","3,660","24,470"
201907020312,12 R,恵那特別 ,ダ左1200m,天候 : 晴,ダート : 良,16:01,2019年3月16日,2回中京3日目,16,1,2,1,1,7,13,570,260,400,"1,070","3,810","3,340","1,190","4,890","5,930","5,290","52,660","203,150"
201909010701,1 R,3歳未勝利,ダ右1800m,天候 : 曇,ダート : 稍重,10:01,2019年3月16日,1回阪神7日目,11,7,9,6,7,5,5,560,170,110,170,610,650,280,770,270,"1,420","1,270","6,620"
201909010702,2 R,3歳未勝利,ダ右1400m,天候 : 曇,ダート : 稍重,10:35,2019年3月16日,1回阪神7日目,16,6,12,5,9,1,1,"2,850",660,"1,070",410,"8,000","17,990","5,580","4,410","8,250","30,000","175,690","1,462,510"
201909010703,3 R,3歳新馬,ダ右1800m,天候 : 曇,ダート : 稍重,11:00,2019年3月16日,1回阪神7日目,16,7,13,2,3,4,8,610,230,290,490,"1,530","3,550","1,060",870,"2,400","6,840","12,520","67,660"
201909010704,4 R,3歳未勝利,芝右 外1800m,天候 : 曇,芝 : 稍重,11:30,2019年3月16日,1回阪神7日目,16,5,9,2,4,2,3,190,120,390,280,690,"1,880",680,450,"1,830","2,660","4,300","16,130"
201909010705,5 R,3歳未勝利,芝右2000m,天候 : 曇,芝 : 稍重,12:20,2019年3月16日,1回阪神7日目,13,5,7,6,8,8,12,130,110,200,"1,810",430,480,310,"2,850","6,250",630,"10,940","24,040"
201909010706,6 R,3歳500万下,芝右1200m,天候 : 曇,芝 : 稍重,12:55,2019年3月16日,1回阪神7日目,9,7,7,3,3,8,8,270,120,130,120,680,670,290,210,300,"1,350",600,"4,030"
201909010707,7 R,4歳以上500万下,ダ右1800m,天候 : 曇,ダート : 稍重,13:25,2019年3月16日,1回阪神7日目,9,6,6,7,7,1,1,290,120,120,180,410,390,180,450,410,780,810,"3,340"
201909010708,8 R,4歳以上500万下,ダ右1400m,天候 : 曇,ダート : 稍重,13:55,2019年3月16日,1回阪神7日目,16,8,15,6,12,8,16,500,190,300,420,"1,800","2,520",760,"1,170","2,760","4,540","12,940","55,460"
201909010709,9 R,須磨特別 ,芝右 外1800m,天候 : 曇,芝 : 稍重,14:25,2019年3月16日,1回阪神7日目,10,6,6,8,10,4,4,"1,110",330,210,730,"1,910","2,590",780,"3,880","2,830","6,080","27,200","153,360"
201909010710,10 R,なにわステークス ,ダ右1200m,天候 : 晴,ダート : 稍重,15:01,2019年3月16日,1回阪神7日目,15,8,15,4,7,7,13,190,120,250,170,"1,050","1,340",540,320,920,"1,780","1,860","7,670"
201909010711,11 R,若葉ステークス(L),芝右2000m,天候 : 晴,芝 : 稍重,15:35,2019年3月16日,1回阪神7日目,10,7,8,4,4,6,6,150,110,110,150,190,200,130,220,370,280,530,"1,020"
201909010712,12 R,4歳以上1000万下,ダ右2000m,天候 : 晴,ダート : 稍重,16:10,2019年3月16日,1回阪神7日目,13,8,12,5,7,6,8,840,280,110,230,"1,110","1,210",520,"1,610",440,"3,420","3,420","21,030"
201906020601,1 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 稍重,10:10,2019年3月10日,2回中山6日目,16,1,1,1,2,3,5,580,220,160,500,"1,730","1,570",620,"2,310","2,160","3,460","14,240","61,440"
201906020602,2 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 稍重,10:40,2019年3月10日,2回中山6日目,16,1,1,8,16,5,9,910,240,450,140,"5,570","9,870","2,170",520,"1,070","21,410","7,330","75,530"
201906020603,3 R,3歳未勝利,ダ右1800m,天候 : 曇,ダート : 稍重,11:10,2019年3月10日,2回中山6日目,13,5,6,8,12,6,9,190,110,130,340,240,290,180,780,"1,140",440,"1,760","4,580"
201906020604,4 R,障害4歳以上未勝利,障芝 ダート2880m,天候 : 曇,芝 : 良  ダート : 稍重,11:40,2019年3月10日,2回中山6日目,12,8,12,7,10,5,5,350,130,110,230,340,380,230,700,630,970,"1,960","6,980"
201906020605,5 R,3歳未勝利,芝右 外2200m,天候 : 曇,芝 : 良,12:30,2019年3月10日,2回中山6日目,16,4,7,7,14,3,6,520,210,650,150,"5,100","10,060","2,920",460,"2,350","14,930","11,460","88,010"
201906020606,6 R,3歳500万下,芝右2000m,天候 : 曇,芝 : 良,13:00,2019年3月10日,2回中山6日目,10,8,10,2,2,7,7,900,170,150,110,"1,540","1,950",520,310,290,"4,510","1,310","13,560"
201906020607,7 R,4歳以上500万下,ダ右1200m,天候 : 曇,ダート : 良,13:30,2019年3月10日,2回中山6日目,16,6,11,8,16,2,4,280,140,620,180,500,"6,280","1,670",340,"2,320","8,120","9,890","53,750"
201906020608,8 R,4歳以上500万下,ダ右1800m,天候 : 曇,ダート : 良,14:01,2019年3月10日,2回中山6日目,14,3,4,5,8,1,1,"4,490",730,180,140,"1,830","9,570","2,580","1,780",330,"28,830","9,530","117,820"
201906020609,9 R,館山特別 ,芝右2000m,天候 : 曇,芝 : 良,14:35,2019年3月10日,2回中山6日目,11,8,11,3,3,1,1,200,130,190,"1,780",650,670,320,"4,050","7,590","1,010","18,510","45,090"
201906020610,10 R,東風ステークス(L),芝右 外1600m,天候 : 曇,芝 : 良,15:10,2019年3月10日,2回中山6日目,14,4,6,3,3,8,13,"3,600",690,210,290,"2,940","11,030","3,200","4,250",920,"25,530","29,670","275,900"
201906020611,11 R,アネモネステークス(L),芝右 外1600m,天候 : 曇,芝 : 良,15:45,2019年3月10日,2回中山6日目,16,6,12,7,13,5,10,350,150,200,200,980,"1,140",380,400,790,"1,950","2,360","10,120"
201906020612,12 R,4歳以上1000万下,ダ右1200m,天候 : 曇,ダート : 良,16:25,2019年3月10日,2回中山6日目,16,4,8,1,2,7,13,210,120,190,480,690,740,330,"1,300","3,590","1,160","7,350","23,080"
201907020201,1 R,3歳未勝利,ダ左1800m,天候 : 曇,ダート : 良,09:50,2019年3月10日,2回中京2日目,11,6,6,1,1,6,7,220,120,"1,680",270,"8,660","10,620","3,080",510,"8,310","16,000","23,770","115,820"
201907020202,2 R,3歳未勝利,ダ左1200m,天候 : 曇,ダート : 良,10:20,2019年3月10日,2回中京2日目,16,4,7,3,6,2,3,500,170,130,360,350,610,340,"1,120",920,"1,420","3,770","15,390"
201907020203,3 R,3歳未勝利,ダ左1900m,天候 : 小雨,ダート : 良,10:50,2019年3月10日,2回中京2日目,13,6,8,5,6,3,3,350,170,220,150,"2,090","4,060","1,250",440,550,"5,810","3,940","23,940"
201907020204,4 R,3歳未勝利,芝左1600m,天候 : 小雨,芝 : 良,11:20,2019年3月10日,2回中京2日目,16,6,11,3,6,6,12,210,110,310,240,720,"2,000",680,480,"1,840","3,220","5,130","20,770"
201907020205,5 R,3歳未勝利,芝左2000m,天候 : 小雨,芝 : 良,12:10,2019年3月10日,2回中京2日目,14,3,4,4,6,5,7,280,140,150,450,600,660,300,950,"1,490",970,"4,440","15,970"
201907020206,6 R,4歳以上500万下,ダ左1400m,天候 : 小雨,ダート : 良,12:40,2019年3月10日,2回中京2日目,16,2,4,6,11,1,1,260,140,210,790,640,"1,380",490,"2,710","6,790","2,170","23,010","79,170"
201907020207,7 R,4歳以上500万下,ダ左1200m,天候 : 小雨,ダート : 稍重,13:10,2019年3月10日,2回中京2日目,16,7,13,3,6,1,1,580,220,150,270,980,"1,520",630,"2,100",840,"2,800","7,410","33,670"
201907020208,8 R,4歳以上500万下,ダ左1800m,天候 : 雨,ダート : 稍重,13:40,2019年3月10日,2回中京2日目,13,3,3,2,2,5,6,240,130,170,120,880,950,320,150,340,"1,300",620,"3,490"
201907020209,9 R,4歳以上500万下,芝左1400m,天候 : 雨,芝 : 稍重,14:15,2019年3月10日,2回中京2日目,18,4,7,5,9,1,2,280,140,280,230,"1,780","2,180",680,430,"1,260","3,290","2,880","19,250"
201907020210,10 R,昇竜ステークス ,ダ左1400m,天候 : 雨,ダート : 稍重,14:50,2019年3月10日,2回中京2日目,13,1,1,6,9,8,12,650,210,520,360,"4,710","9,490","2,310","1,460","4,160","14,770","39,610","217,490"
201907020211,11 R,第55回金鯱賞(G2),芝左2000m,天候 : 雨,芝 : 稍重,15:25,2019年3月10日,2回中京2日目,13,1,1,7,11,6,8,350,160,190,130,840,"1,700",660,370,450,"2,490","1,880","11,040"
201907020212,12 R,賢島特別 ,芝左1400m,天候 : 雨,芝 : 稍重,16:01,2019年3月10日,2回中京2日目,17,5,9,4,8,3,6,520,230,490,200,"4,550","5,870","1,930",650,"2,220","10,210","10,340","65,880"
201909010601,1 R,3歳未勝利,ダ右1800m,天候 : 曇,ダート : 稍重,10:01,2019年3月10日,1回阪神6日目,12,8,11,7,9,6,7,230,110,150,280,450,490,250,520,"1,180",750,"2,310","7,340"
201909010602,2 R,3歳未勝利,ダ右1200m,天候 : 小雨,ダート : 稍重,10:30,2019年3月10日,1回阪神6日目,15,8,14,2,3,6,11,300,120,110,120,300,350,170,280,240,700,510,"2,270"
201909010603,3 R,3歳未勝利,ダ右1800m,天候 : 小雨,ダート : 稍重,11:00,2019年3月10日,1回阪神6日目,11,7,9,6,7,6,6,320,130,110,170,230,270,160,520,300,720,690,"3,470"
201909010604,4 R,3歳未勝利,芝右1400m,天候 : 小雨,芝 : 良,11:30,2019年3月10日,1回阪神6日目,16,3,5,1,1,5,10,940,400,560,"6,970","4,180","3,910","1,130","13,310","17,870","10,570","187,620","774,140"
201909010605,5 R,3歳未勝利,芝右 外1800m,天候 : 小雨,芝 : 良,12:20,2019年3月10日,1回阪神6日目,12,5,5,7,10,8,12,500,240,200,750,240,950,330,"1,200","1,060","1,830","5,890","20,590"
201909010606,6 R,3歳500万下,ダ右1200m,天候 : 曇,ダート : 稍重,12:50,2019年3月10日,1回阪神6日目,8,5,5,6,6,1,1,410,140,190,210,"1,250",0,390,360,700,"2,510","2,460","10,160"
201909010607,7 R,3歳500万下,芝右 外1600m,天候 : 曇,芝 : 良,13:20,2019年3月10日,1回阪神6日目,8,1,1,4,4,5,5,190,110,200,980,710,0,290,"1,510","4,690","1,000","9,250","23,090"
201909010608,8 R,4歳以上500万下,ダ右1800m,天候 : 曇,ダート : 稍重,13:50,2019年3月10日,1回阪神6日目,9,8,9,6,6,8,8,440,150,120,120,330,950,280,270,180,"1,940",590,"4,310"
201909010609,9 R,淡路特別 ,芝右 外2400m,天候 : 雨,芝 : 良,14:25,2019年3月10日,1回阪神6日目,10,6,6,8,9,8,10,960,180,110,140,740,"1,050",320,530,200,"3,190","1,130","11,110"
201909010610,10 R,甲南ステークス ,ダ右2000m,天候 : 雨,ダート : 稍重,15:01,2019年3月10日,1回阪神6日目,14,4,5,7,12,6,10,190,110,230,680,610,760,390,"1,490","5,180","1,090","10,100","27,390"
201909010611,11 R,第53回フィリーズレビュー(G2),芝右1400m,天候 : 雨,芝 : 稍重,15:35,2019年3月10日,1回阪神6日目,18,1,1,3,6,7,15,"2,060350",940,240,330,"2,530","14,320","3,400","7,390","1,230","16,61010,640","60,300","264,800154,980"
201909010612,12 R,4歳以上1000万下,ダ右1200m,天候 : 雨,ダート : 稍重,16:10,2019年3月10日,1回阪神6日目,16,8,15,8,16,5,10,580,170,160,120,"1,860","1,980",590,270,320,"4,470","1,210","11,020"
201906020501,1 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 重,10:05,2019年3月9日,2回中山5日目,16,2,4,6,12,7,14,210,110,110,130,250,240,140,220,270,440,480,"1,310"
201906020502,2 R,3歳未勝利,ダ右1800m,天候 : 晴,ダート : 重,10:35,2019年3月9日,2回中山5日目,15,7,12,3,4,6,10,350,150,260,110,"3,370","3,940",870,170,540,"6,410","1,430","13,440"
201906020503,3 R,3歳未勝利,ダ右1200m,天候 : 晴,ダート : 重,11:05,2019年3月9日,2回中山5日目,16,2,4,5,10,3,5,800,220,170,180,"1,560","1,860",480,650,680,"3,980","4,170","23,910"
201906020504,4 R,3歳新馬,ダ右1800m,天候 : 晴,ダート : 重,11:35,2019年3月9日,2回中山5日目,16,4,7,2,3,6,11,"1,230",280,190,180,"2,110","3,460","1,130",880,680,"6,880","5,760","36,150"
201906020505,5 R,3歳未勝利,芝右1800m,天候 : 晴,芝 : 良,12:25,2019年3月9日,2回中山5日目,16,3,5,7,14,6,11,"1,210",230,140,140,"1,400","2,260",570,450,230,"5,610","1,550","15,660"
201906020506,6 R,3歳500万下,芝右 外1200m,天候 : 晴,芝 : 良,12:55,2019年3月9日,2回中山5日目,15,2,2,8,14,6,10,"18,220","3,380",230,130,"5,200","94,850","18,880","10,610",430,"121,230","61,440","1,051,560"
201906020507,7 R,3歳500万下,ダ右1800m,天候 : 晴,ダート : 稍重,13:25,2019年3月9日,2回中山5日目,10,4,4,7,7,7,8,750,190,140,120,720,"1,810",610,370,230,"3,760","1,350","11,550"
201906020508,8 R,4歳以上500万下,ダ右1200m,天候 : 晴,ダート : 稍重,14:01,2019年3月9日,2回中山5日目,16,3,5,1,2,6,11,"3,240",930,990,870,"3,240","37,360","9,620","5,330","7,500","50,230","173,260","1,166,180"
201906020509,9 R,房総特別 ,芝右 外1200m,天候 : 晴,芝 : 良,14:35,2019年3月9日,2回中山5日目,16,5,10,7,13,3,6,770,270,520,190,"4,000","9,170","3,050",840,"1,800","16,940","15,720","107,030"
201906020510,10 R,サンシャインS ,芝右2500m,天候 : 晴,芝 : 良,15:10,2019年3月9日,2回中山5日目,12,7,9,5,5,5,6,420,190,300,320,"1,190","1,670",640,980,"1,560","2,820","5,550","22,330"
201906020511,11 R,第37回中山牝馬ステークス(G3),芝右1800m,天候 : 晴,芝 : 良,15:45,2019年3月9日,2回中山5日目,14,5,7,6,9,3,4,"1,050",320,300,650,"2,760","3,920","1,210","3,240","3,250","8,180","30,730","163,380"
201906020512,12 R,4歳以上1000万下,ダ右1800m,天候 : 晴,ダート : 稍重,16:25,2019年3月9日,2回中山5日目,16,6,11,1,1,8,15,"1,820",590,260,"1,610","1,960","6,150","1,600","8,720","4,800","13,140","66,900","392,120"
