race_id,rank,frame_number,horse_number,horse_id,sex_and_age,burden_weight,rider_id,goal_time,goal_time_dif,time_value,half_way_rank,last_time,odds,popular,horse_weight,tame_time,tamer_id,owner_id
201906030107,9,4,7,2015104583,セ4,57,01122,1:12.5,1.1/4,**,13-13,36.9,54.0,11,422(-19),,01081,281033
201906030107,10,1,2,2014105693,牡5,57,05517,1:12.5,ハナ,**,3-4,38.0,16.8,6,470(0),,01147,535033
201906030107,11,5,9,2015102565,牡4,57,01029,1:12.5,クビ,**,15-16,36.5,210.5,16,500(-6),,01174,897009
201906030107,11,7,13,2013102117,牡6,57,00689,1:12.5,同着,**,15-15,36.4,39.9,10,454(-6),,01031,609009
201906030107,13,7,14,2014104377,牡5,57,00663,1:12.8,1.3/4,**,2-2,38.7,33.0,9,488(+2),,01081,370008
201906030107,14,2,4,2015104458,牡4,56,01163,1:12.9,クビ,**,7-6,38.2,15.2,5,478(-2),,01109,052009
201906030107,15,3,5,2014105727,牡5,57,01004,1:13.5,3.1/2,**,10-10,38.3,190.5,15,504(+1),,01153,415800
201906030107,16,2,3,2014102825,牡5,56,01162,1:13.6,3/4,**,7-9,38.9,131.3,14,454(-4),,01174,864009
201906030108,1,3,3,2012100683,セ7,60,01139,3:43.2,,,3-3-2-2,13.3,3.1,2,476(-12),,01170,684030
201906030108,2,6,7,2014100649,セ5,60,01052,3:43.6,2.1/2,,5-5-4-4,13.3,5.1,3,460(+4),,01014,771009
201906030108,3,2,2,2011103690,セ8,60,01035,3:43.7,1/2,,1-1-1-1,13.4,7.2,4,480(0),,01058,788800
201906030108,4,7,9,2010100540,牡9,60,01005,3:43.7,クビ,,4-3-2-3,13.4,2.5,1,502(0),,01160,911009
201906030108,5,4,4,2014104766,牡5,60,00691,3:43.8,クビ,,7-6-7-7,13.4,118.9,9,478(+16),,01161,994002
201906030108,6,1,1,2012106003,牡7,60,01087,3:44.1,2,,6-6-5-5,13.4,176.4,11,498(-24),,01096,674004
201906030108,7,7,8,2014104023,牡5,60,00727,3:44.4,2,,8-8-7-7,13.4,79.3,8,460(-2),,00431,674004
201906030108,8,5,5,2015105550,セ4,59,01059,3:45.2,5,,9-10-9-9,13.4,13.1,6,474(0),,01096,674004
201906030108,9,8,10,2013101974,牡6,60,01080,3:45.8,3.1/2,,9-9-9-9,13.5,147.3,10,496(+4),,01041,674004
201906030108,10,8,11,2007100107,セ12,60,01067,3:45.8,クビ,,11-11-11-11,13.5,60.7,7,536(-16),,01018,518002
201906030108,11,6,6,2013104007,牡6,60,01069,3:46.1,1.3/4,,2-2-5-6,13.5,12.5,5,466(+2),,01051,684030
201906030109,1,7,7,2016104649,牝3,54,01077,2:02.1,,**,4-4-3-3,36.1,6.3,3,448(-6),,01070,084800
201906030109,2,2,2,2016104588,牝3,54,05386,2:02.1,クビ,**,4-4-3-4,36.1,2.6,2,474(-4),,01106,372006
201906030109,3,1,1,2016104669,牝3,54,05517,2:02.4,2,**,6-6-6-6,36.2,22.9,7,472(-8),,01061,506800
201906030109,4,8,8,2016104694,牝3,54,01122,2:02.6,1.1/4,**,2-2-2-2,36.9,31.3,8,448(+2),,01110,226800
201906030109,5,4,4,2016101366,牝3,54,01096,2:02.6,ハナ,**,9-9-8-7,35.7,14.9,5,448(0),,01132,089803
201906030109,6,8,9,2016104768,牝3,54,05212,2:03.3,4,**,1-1-1-1,37.8,2.5,1,462(-6),,01017,226800
201906030109,7,3,3,2016104221,牝3,54,00422,2:03.6,1.3/4,**,8-8-8-8,36.8,17.5,6,468(-4),,01138,943030
201906030109,8,6,6,2016104448,牝3,54,01032,2:04.7,7,**,2-2-3-4,38.8,68.5,9,460(+2),,01130,486800
201906030109,9,5,5,2016100140,牝3,54,00666,2:11.3,大,**,6-7-7-8,44.7,8.8,4,546(+2),,01102,399030
201906030110,1,7,13,2014106239,牝5,55,01085,1:10.6,,**,12-11,35.8,25.4,10,494(+8),,01026,905033
201906030110,2,3,4,2014110107,牡5,57,01025,1:10.7,1/2,**,5-2,36.5,15.2,8,514(-4),,01039,935003
201906030110,3,6,11,2013101169,牡6,57,01169,1:10.9,1.1/4,**,12-13,36.1,14.5,7,498(-12),,01067,185800
201906030110,4,7,12,2015104347,牡4,57,01122,1:11.0,1/2,**,5-2,36.9,3.8,1,520(0),,01097,379008
201906030110,5,6,10,2015101191,牡4,57,01158,1:11.0,クビ,**,8-7,36.7,126.8,14,494(0),,01029,096006
201906030110,6,4,6,2014104214,牡5,57,01032,1:11.1,クビ,**,3-2,37.2,5.4,2,502(0),,01035,832008
201906030110,7,8,14,2013106138,牝6,55,05517,1:11.1,クビ,**,15-13,36.1,12.1,5,462(-2),,01059,675030
201906030110,8,5,8,2015100309,牡4,57,05386,1:11.3,1.1/4,**,11-11,36.6,6.2,4,506(-2),,01038,226800
201906030110,9,2,2,2011100625,牡8,57,01150,1:11.4,クビ,**,12-13,36.6,34.5,11,518(+2),,01073,370008
201906030110,10,3,5,2014104206,牝5,55,01009,1:11.5,1/2,**,3-6,37.7,5.6,3,502(+6),,01064,047803
201906030110,11,4,7,2015103764,牡4,57,00689,1:11.6,3/4,**,1-1,38.0,46.2,12,478(-2),,01059,788033
201906030110,12,2,3,2012104259,セ7,57,01153,1:11.7,1/2,**,8-10,37.3,250.2,15,480(-4),,01097,122009
201906030110,13,5,9,2014103607,牡5,57,01096,1:11.8,クビ,**,8-7,37.4,16.2,9,496(-6),,01109,629800
201906030110,14,1,1,2015101553,牡4,57,00422,1:11.9,3/4,**,5-7,37.7,14.1,6,466(-6),,01089,087803
201906030110,15,8,15,2013103812,牝6,55,01135,1:12.2,1.1/2,**,2-2,38.5,60.0,13,482(+6),,01012,629800
201906030111,1,1,1,2015102420,牡4,55,00666,2:34.2,,**,1-1-1-1,35.4,4.9,3,510(+2),,01129,523005
201906030111,2,6,7,2015104995,牡4,55,05212,2:34.4,1.1/4,**,6-5-2-2,35.6,2.1,1,466(-6),,01061,098803
201906030111,3,4,4,2011102151,牡8,56,00660,2:34.6,1.1/4,**,5-5-7-5,35.2,8.2,4,484(-4),,01132,019800
201906030111,4,7,10,2015104624,牡4,55,05286,2:34.8,1.1/4,**,4-4-5-5,35.5,93.7,10,458(-6),,05630,131031
201906030111,5,2,2,2015106299,牡4,56,01077,2:34.9,クビ,**,3-3-3-3,35.9,19.6,6,512(+18),,00386,124008
201906030111,6,5,6,2013105230,牡6,56,05386,2:35.0,1/2,**,7-7-9-8,35.3,4.3,2,448(-2),,01055,308002
201906030111,7,8,12,2014100656,牡5,56,01122,2:35.3,2,**,7-7-5-5,36.0,13.9,5,494(+4),,01073,948006
201906030111,8,5,5,2012104678,牡7,56,01032,2:35.6,2,**,12-12-11-8,35.7,23.9,7,524(-4),,01086,506800
201906030111,9,8,11,2014101985,牡5,56,01163,2:35.8,1,**,7-7-8-8,36.2,40.9,9,468(0),,01075,514008
201906030111,10,7,9,2013102575,牡6,56,00663,2:35.9,1/2,**,2-2-3-3,36.9,35.6,8,538(-8),,01071,629007
201906030111,11,3,3,2010104510,牡9,56,01096,2:36.8,5,**,10-10-11-8,36.9,517.8,12,474(-6),,01165,731006
201906030111,12,6,8,2012104926,セ7,56,01150,2:37.1,1.1/2,**,10-10-10-12,37.3,313.2,11,532(-4),,01028,226800
201906030112,1,6,6,2014105460,牡5,57,01077,2:37.6,,**,3-3-3-2,36.8,6.2,3,464(+10),,01070,008803
201906030112,2,8,10,2015100274,牡4,56,01122,2:37.9,2,**,9-9-1-1,37.3,11.8,7,486(-2),,01116,858800
201906030112,3,3,3,2013103707,牡6,57,01085,2:38.5,3.1/2,**,7-7-6-5,37.4,2.6,1,466(-6),,01089,070700
201906030112,4,7,8,2014103361,牡5,57,00660,2:38.7,1,**,3-3-7-7,37.5,5.7,2,490(+2),,00362,382004
201906030112,5,4,4,2014102848,牡5,57,01025,2:39.0,2,**,2-2-2-2,38.3,7.3,5,500(+2),,01079,481002
201906030112,6,7,7,2012104329,牡7,57,01096,2:39.0,クビ,**,7-7-9-8,37.4,10.2,6,526(-2),,01116,525030
201906030112,7,1,1,2013102553,牡6,57,05517,2:39.3,2,**,10-10-4-6,38.3,7.2,4,502(0),,01043,882800
201906030112,8,5,5,2013100918,牡6,54,01179,2:39.5,1.1/4,**,1-1-4-4,38.5,16.5,8,506(+2),,01141,735033
201906030112,9,8,9,2013101398,牡6,57,01150,2:40.4,5,**,5-5-8-8,39.0,55.0,9,496(+10),,01050,763800
201906030112,10,2,2,2011104437,牡8,57,00422,2:41.0,3.1/2,**,5-5-9-10,39.5,100.1,10,522(-6),,01093,507007
201907020501,1,7,13,2016103990,牝3,54,01030,1:26.8,,**,4-4,37.9,4.6,2,458(+2),,01092,051803
201907020501,2,2,3,2016105473,牝3,54,01127,1:27.3,3,**,10-8,37.8,6.1,4,480(-6),,00388,854800
201907020501,3,4,7,2016104481,牝3,51,01178,1:27.3,クビ,**,4-4,38.5,3.5,1,446(+2),,01028,506800
201907020501,4,6,12,2016105898,牝3,54,01146,1:27.5,1.1/4,**,12-11,37.8,255.8,15,428(0),,01149,895030
201907020501,5,1,2,2016100802,牝3,54,01092,1:27.7,1,**,6-6,38.6,9.7,6,422(0),,01108,013803
201907020501,6,5,10,2016106024,牝3,54,01157,1:27.8,1/2,**,8-10,38.5,8.1,5,424(-2),,01136,994002
201907020501,7,6,11,2016105685,牝3,54,01109,1:27.9,3/4,**,2-2,39.3,5.7,3,490(-2),,01023,547800
201907020501,8,3,5,2016104796,牝3,54,01038,1:28.5,3.1/2,**,1-1,39.9,36.9,9,438(0),,01151,790005
201907020501,9,7,14,2016105114,牝3,54,01160,1:29.2,4,**,8-6,40.0,138.0,12,476(-4),,01153,758005
201907020501,10,5,9,2016101309,牝3,53,01170,1:29.3,3/4,**,12-13,39.6,86.1,11,466(0),,01026,677009
201907020501,11,8,16,2016102335,牝3,54,01154,1:29.5,1,**,6-8,40.4,12.7,7,448(-2),,01082,281008
201907020501,12,8,15,2016101540,牝3,52,01161,1:29.9,2.1/2,**,11-11,40.3,252.0,14,448(-14),,01115,214033
201907020501,13,1,1,2016103155,牝3,51,01164,1:30.2,2,**,14-14,40.1,61.0,10,440(-14),,01133,563030
201907020501,14,2,4,2016102915,牝3,51,01173,1:30.2,アタマ,**,15-15,38.4,193.0,13,436(-8),,00428,951033
201907020501,15,4,8,2016101884,牝3,54,05525,1:31.3,7,**,2-3,42.7,26.5,8,506(-8),,01083,523005
201907020501,取,3,6,2016102402,牝3,51,01171,,,**,,,---,,計不,,01016,017803
201907020502,1,5,10,2016103084,牝3,51,01164,2:02.5,,**,2-2-2-2,38.3,9.5,5,462(+14),,01028,795033
201907020502,2,4,7,2016103765,牝3,54,01154,2:02.6,3/4,**,1-1-1-1,38.4,24.8,9,416(0),,01002,306008
201907020502,3,7,13,2016104797,牡3,55,01168,2:03.2,3.1/2,**,5-5-3-3,38.9,2.7,1,506(-4),,01155,045803
201907020502,4,2,3,2016100402,牡3,53,01167,2:03.3,3/4,**,3-3-6-4,38.6,11.8,7,508(-10),,01064,855030
201907020502,5,1,1,2016103864,牡3,53,01174,2:03.3,クビ,**,7-7-8-6,38.3,10.8,6,512(-4),,00425,185800
201907020502,6,6,12,2016103160,牝3,54,01155,2:04.0,4,**,4-3-4-4,39.5,24.6,8,478(-10),,01135,441007
201907020502,7,8,16,2016102201,牡3,56,01146,2:04.2,1.1/2,**,12-11-10-9,39.0,96.5,12,478(-12),,01160,866800
201907020502,8,6,11,2016102291,牡3,53,01173,2:04.2,ハナ,**,11-11-12-11,38.8,41.4,11,488(+2),,01014,163002
201907020502,9,1,2,2016101666,牡3,55,01170,2:04.3,クビ,**,13-14-14-11,38.5,5.6,2,488(-16),,01164,785800
201907020502,10,4,8,2016103410,牡3,56,01157,2:04.4,1/2,**,8-7-8-9,39.4,8.2,4,444(-8),,01129,224007
201907020502,11,2,4,2016100538,牡3,53,01180,2:04.7,1.3/4,**,13-14-16-16,38.3,195.2,14,444(+4),,01121,859002
201907020502,12,3,6,2016103940,牝3,51,01176,2:04.7,アタマ,**,8-7-13-14,39.0,232.4,15,432(-8),,01078,695004
201907020502,13,5,9,2016104686,牡3,53,01178,2:04.8,1/2,**,5-5-6-7,40.1,39.7,10,438(-2),,01154,226800
201907020502,14,3,5,2016104381,牡3,53,01159,2:05.1,1.3/4,**,16-16-14-14,39.3,359.3,16,452(+2),,01082,808800
201907020502,15,8,15,2016102050,牡3,55,01166,2:05.6,3,**,13-11-10-11,40.4,6.9,3,504(+4),,01158,102800
201907020502,16,7,14,2016104490,牡3,53,01171,2:09.4,大,**,8-7-4-7,44.9,133.4,13,448(-12),,01148,138007
201907020503,1,1,2,2016110062,牝3,51,01164,1:13.5,,**,5-5,37.5,6.5,4,512(-6),,00388,854800
201907020503,2,1,1,2016100943,牝3,51,01178,1:13.6,1/2,**,1-1,37.9,32.6,11,422(-6),,01159,616030
201907020503,3,2,4,2016100180,牝3,54,01157,1:13.7,1/2,**,5-5,37.7,22.3,8,454(+2),,00411,052803
201907020503,4,6,12,2016103258,牡3,56,00732,1:14.2,3,**,4-2,38.4,6.3,3,474(-8),,01042,066700
201907020503,5,7,13,2016100216,牝3,51,01167,1:14.2,クビ,**,12-11,37.4,21.1,7,444(-4),,01094,515800
201907020503,6,4,8,2016110077,牡3,56,01155,1:14.3,クビ,**,11-11,37.7,14.3,6,482(-8),,01098,045803
201907020503,7,3,6,2016103319,牡3,54,01161,1:14.4,1/2,**,12-13,37.5,80.1,14,502(+2),,01113,482002
201907020503,8,8,16,2016102379,牡3,56,01144,1:14.4,クビ,**,5-5,38.4,5.2,2,482(+4),,01066,538009
201907020503,9,7,14,2016106078,牝3,51,01173,1:14.6,1.1/2,**,14-14,37.5,26.8,9,440(-2),,01014,163002
201907020503,10,5,9,2016100671,牡3,56,01116,1:14.7,クビ,**,2-2,39.0,36.0,12,420(0),,01154,597030
201907020503,11,2,3,2016102207,牡3,53,01171,1:14.8,3/4,**,8-8,38.6,2.8,1,460(+4),,01028,523005
201907020503,12,6,11,2016100512,牝3,51,01180,1:15.0,3/4,**,14-14,37.9,349.0,16,440(-2),,01144,859002
201907020503,13,5,10,2016110107,牡3,56,01092,1:15.6,3.1/2,**,10-9,39.1,13.9,5,472(-2),,01127,089803
201907020503,14,3,5,2016110092,牝3,54,01154,1:15.9,1.1/2,**,9-10,39.6,32.6,10,472(-4),,01157,300803
201907020503,15,8,15,2016110120,牡3,56,01019,1:16.2,1.3/4,**,16-16,39.0,48.5,13,458(-8),,01160,026803
201907020503,16,4,7,2016110145,牡3,56,01109,1:16.3,3/4,**,2-2,40.6,198.7,15,498(0),,01147,148800
201907020504,1,8,17,2016100232,牝3,53,01170,2:02.2,,**,1-1-1-1,34.5,6.4,2,454(-8),,01026,494800
201907020504,2,3,6,2016105620,牝3,51,01171,2:02.5,2,**,7-6-7-8,34.0,75.1,13,422(0),,01091,321800
201907020504,3,6,11,2016104281,牝3,54,00732,2:02.8,1.3/4,**,13-13-10-11,34.0,1.8,1,476(-6),,01149,808800
201907020504,4,1,1,2016104920,牝3,54,05525,2:02.8,アタマ,**,7-6-7-7,34.4,12.8,4,458(+4),,01123,310007
201907020504,5,4,7,2016105166,牝3,54,01157,2:02.9,3/4,**,2-2-2-2,35.0,29.7,8,460(+2),,01157,713033
201907020504,6,2,3,2016103134,牝3,54,01116,2:03.2,1.3/4,**,10-10-10-9,34.6,13.0,5,428(+2),,01072,625008
201907020504,7,4,8,2016101180,牝3,54,01117,2:03.3,クビ,**,11-11-10-11,34.5,14.7,6,422(-4),,01083,854800
201907020504,8,3,5,2016102377,牝3,51,01178,2:03.4,3/4,**,3-5-4-5,35.1,32.8,10,446(-10),,01086,252030
201907020504,9,5,10,2016105290,牝3,54,01038,2:03.4,クビ,**,6-6-6-5,35.1,21.0,7,438(-4),,01002,180800
201907020504,10,1,2,2016100851,牝3,54,01160,2:03.5,クビ,**,3-3-4-3,35.5,245.0,16,406(+4),,01134,300803
201907020504,10,5,9,2016103124,牝3,54,01066,2:03.5,同着,**,15-15-13-13,34.4,73.3,12,492(0),,01129,362800
201907020504,12,7,14,2016100256,牝3,53,01166,2:03.9,2.1/2,**,9-9-9-9,35.3,32.2,9,426(+4),,01073,494800
201907020504,13,2,4,2016104539,牝3,54,01112,2:03.9,ハナ,**,13-13-16-17,34.5,7.7,3,482(0),,01061,243008
201907020504,14,8,18,2016105639,牝3,51,01173,2:03.9,ハナ,**,11-11-13-13,34.9,463.2,18,424(-8),,01005,190033
201907020504,15,7,15,2016102552,牝3,54,01155,2:04.3,2.1/2,**,17-17-16-16,35.1,437.9,17,428(-4),,01041,473008
201907020504,16,6,12,2016102784,牝3,51,01176,2:04.3,ハナ,**,18-18-18-18,34.4,37.7,11,416(-4),,01078,853002
201907020504,17,8,16,2016104784,牝3,54,01015,2:05.2,5,**,3-3-2-4,37.1,146.6,14,464(0),,01149,524030
201907020504,18,7,13,2016101141,牝3,54,01152,2:05.4,1.1/2,**,15-15-13-13,36.4,181.1,15,474(-2),,01098,170800
201907020505,1,8,18,2016105372,牡3,56,01144,1:08.6,,**,9-9,33.7,10.5,5,450(-4),,01134,441009
201907020505,2,2,4,2016103274,牡3,53,01171,1:08.6,クビ,**,4-4,34.4,3.2,1,486(0),,01028,087803
201907020505,3,1,1,2016103569,牡3,56,01140,1:08.9,1.3/4,**,9-9,34.1,16.6,8,452(+6),,01014,069700
201907020505,4,3,5,2016110068,牝3,54,01157,1:09.0,1/2,**,2-1,35.1,4.8,2,450(-2),,01039,788800
201907020505,5,1,2,2016105174,牝3,53,01168,1:09.0,ハナ,**,7-7,34.5,19.4,9,454(-6),,01161,148800
201907020505,6,7,14,2016101717,牡3,56,01015,1:09.4,2.1/2,**,11-11,34.3,34.0,10,432(+2),,01033,381002
201907020505,7,6,11,2016100249,牡3,56,01091,1:09.5,クビ,**,4-6,35.1,91.1,14,416(-2),,01114,494800
201907020505,8,2,3,2016102232,牡3,56,01152,1:09.5,クビ,**,12-11,34.5,226.5,18,464(+2),,01113,523005
201907020505,9,4,8,2016110089,牝3,54,01154,1:09.5,ハナ,**,2-2,35.5,13.1,6,438(-4),,01002,274002
201907020505,10,5,9,2016105615,牝3,54,01034,1:09.6,クビ,**,15-15,33.7,86.9,13,502(+10),,01142,110030
201907020505,11,8,16,2016101082,牡3,55,01166,1:09.6,クビ,**,7-8,34.9,37.6,11,464(-8),,01110,762007
201907020505,12,4,7,2016101081,牝3,54,01116,1:09.7,クビ,**,4-4,35.5,6.9,3,458(-2),,01158,078006
201907020505,13,7,13,2016106432,牡3,56,01108,1:09.7,クビ,**,14-14,34.1,15.6,7,434(-10),,01063,851009
201907020505,14,7,15,2016104304,牡3,56,05525,1:10.0,2,**,12-13,34.7,140.5,16,462(+4),,01095,226800
201907020505,15,6,12,2016100862,牡3,56,01127,1:10.9,5,**,1-2,36.9,8.6,4,424(-18),,01152,480033
201907020505,16,5,10,2016105017,牝3,51,01174,1:11.1,1.1/4,**,15-16,34.8,126.0,15,498(0),,01160,310007
201907020505,17,8,17,2016105183,牝3,54,01031,1:11.4,1.3/4,**,17-17,34.7,187.4,17,444(-2),,01108,015008
201907020505,18,3,6,2016104223,牡3,53,01164,1:14.6,大,**,17-18,37.7,43.5,12,496(+26),,01138,729008
201907020506,1,3,5,2016102080,牡3,55,01170,1:33.7,,**,4-4-3,34.6,5.6,3,468(-8),,01026,905033
201907020506,2,8,15,2016105319,牝3,54,01127,1:33.9,1.1/2,**,5-5-5,34.5,9.0,4,484(+4),,01127,072803
201907020506,3,8,16,2016106007,牝3,54,01154,1:34.2,1.3/4,**,8-6-6,34.6,2.1,1,464(-6),,01002,441007
201907020506,4,2,3,2016103649,牝3,54,01157,1:34.4,1.1/4,**,5-6-6,34.8,3.7,2,468(0),,01157,221030
201907020506,5,1,1,2016101372,牝3,54,01144,1:34.8,2.1/2,**,1-1-1,36.6,20.1,6,458(-8),,01005,036006
201907020506,6,1,2,2016100165,牝3,51,01173,1:35.0,1.1/4,**,2-2-2,36.7,367.0,15,424(0),,01036,970006
201907020506,7,4,8,2016101228,牡3,53,01171,1:35.2,1.1/2,**,11-11-11,35.1,46.7,8,424(-2),,01157,854800
201907020506,8,6,12,2016103820,牝3,54,01109,1:35.4,1.1/4,**,11-11-11,35.3,78.0,10,448(-2),,00420,270006
201907020506,9,5,9,2016104082,牡3,56,01092,1:35.4,ハナ,**,8-8-8,35.6,24.4,7,464(-2),,01046,694008
201907020506,10,6,11,2016103574,牡3,53,01178,1:35.5,クビ,**,13-13-13,35.2,56.2,9,436(-4),,01005,076031
201907020506,11,7,14,2016102011,牝3,54,01160,1:36.1,3.1/2,**,8-8-8,36.2,163.0,12,452(+4),,01119,271008
201907020506,12,2,4,2016100093,牡3,56,01152,1:36.1,ハナ,**,2-3-3,37.0,146.0,11,472(+2),,01085,070803
201907020506,13,3,6,2016101681,牝3,54,01116,1:36.2,3/4,**,16-16-14,35.6,17.4,5,422(+8),,01098,785800
201907020506,14,7,13,2016104718,牝3,54,05243,1:36.4,1.1/4,**,13-13-14,35.9,321.9,13,420(-4),,01096,755030
201907020506,15,5,10,2016106365,牝3,51,01167,1:36.5,クビ,**,13-15-14,36.0,341.8,14,444(+6),,01056,553002
201907020506,16,4,7,2016105511,牝3,51,01159,1:36.5,ハナ,**,5-8-8,36.7,461.2,16,412(-10),,01006,335006
201907020507,1,4,8,2014102247,牝5,55,01160,1:25.1,,**,3-3,37.2,14.0,7,460(-2),,01088,877800
201907020507,2,3,5,2014100533,牡5,54,01167,1:25.4,1.3/4,**,6-5,37.3,8.7,5,480(-2),,01150,331803
201907020507,3,8,15,2015102663,牡4,54,01178,1:25.4,ハナ,**,6-5,37.3,3.5,1,442(0),,00411,053803
201907020507,4,1,2,2015102003,牡4,57,01116,1:25.6,1.1/4,**,3-5,37.6,8.2,4,536(0),,01020,321004
201907020507,5,7,13,2013105595,牡6,56,01166,1:25.6,ハナ,**,12-12,37.0,8.8,6,496(+8),,01130,010803
201907020507,6,6,12,2014105814,牡5,57,01127,1:25.6,クビ,**,3-3,37.6,5.4,2,484(+4),,00405,506800
201907020507,7,7,14,2015102246,牡4,57,01144,1:25.7,1/2,**,9-9,37.4,16.7,8,496(0),,01022,306008
201907020507,8,5,10,2014102976,牝5,52,01171,1:25.8,クビ,**,12-12,37.2,66.2,13,470(-6),,01165,523005
201907020507,9,8,16,2015100651,牡4,57,01034,1:25.8,クビ,**,6-5,37.7,8.1,3,506(-4),,01050,356002
201907020507,10,2,3,2015103142,牡4,57,01157,1:25.9,3/4,**,14-12,37.2,79.6,15,496(0),,01142,005803
201907020507,11,4,7,2015104021,牡4,57,01154,1:26.0,クビ,**,1-1,38.3,29.4,10,486(+10),,01149,693033
201907020507,12,3,6,2014105352,牝5,55,01151,1:26.1,3/4,**,9-9,37.8,21.3,9,508(+8),,01105,858800
201907020507,13,2,4,2014101419,セ5,57,01109,1:26.3,1.1/2,**,9-9,38.0,156.8,16,498(-8),,01008,159033
201907020507,14,1,1,2015100891,牡4,57,01140,1:26.5,1.1/4,**,16-16,37.1,44.0,12,502(-4),,01044,823800
201907020507,15,6,11,2012105606,牡7,57,05243,1:26.7,1.1/4,**,15-15,37.7,33.4,11,510(-2),,00437,307033
201907020507,16,5,9,2014106272,牡5,57,01146,1:26.9,1.1/4,**,2-2,39.2,79.2,14,478(+4),,00434,316033
201907020508,1,6,6,2015100227,牡4,53,01171,2:11.2,,**,5-5-5-4,34.6,36.0,6,490(+12),,01148,486800
201907020508,2,3,3,2015100969,牡4,56,01154,2:11.3,3/4,**,3-3-3-2,35.0,2.5,1,510(-4),,01157,300803
201907020508,3,2,2,2014105935,牡5,57,01127,2:11.6,2,**,4-4-4-4,35.1,4.7,3,526(+2),,01158,619800
201907020508,4,4,4,2015103528,牡4,56,01019,2:12.3,4,**,6-6-5-6,35.6,5.1,4,466(+6),,01022,281008
201907020508,5,8,8,2015104144,牡4,53,01164,2:12.8,3,**,2-2-2-1,36.7,5.8,5,478(-4),,01092,808800
201907020508,6,1,1,2014106197,牡5,57,05525,2:13.2,2.1/2,**,7-7-7-6,36.4,4.4,2,488(0),,01061,006030
201907020508,7,5,5,2014102159,牡5,57,01157,2:13.2,ハナ,**,8-8-8-8,35.5,52.2,7,456(-2),,01003,874800
201907020508,8,7,7,2013100032,牡6,54,01167,2:16.9,大,**,1-1-1-2,40.7,144.5,8,480(-6),,01031,491030
201907020509,1,3,4,2015104883,牝4,55,01152,1:54.8,,**,6-6-6-4,38.7,2.2,1,452(-6),,01098,943030
201907020509,2,2,2,2014101093,牝5,55,01116,1:54.9,3/4,**,8-7-7-6,38.6,10.3,5,456(-2),,00362,170800
201907020509,3,7,12,2013102296,牝6,55,01127,1:54.9,ハナ,**,1-1-1-1,39.8,12.3,6,528(-6),,01116,170800
201907020509,4,4,6,2015104928,牝4,54,01166,1:55.0,3/4,**,7-7-7-6,38.7,7.5,3,438(+12),,01073,463800
201907020509,5,8,13,2013104759,牝6,55,01109,1:55.1,クビ,**,9-9-10-10,38.1,9.3,4,478(+2),,01099,911008
201907020509,6,6,10,2014109007,牝5,54,01170,1:55.4,1.3/4,**,3-3-2-2,40.1,5.5,2,436(0),,01014,970006
201907020509,7,5,7,2015106182,牝4,52,01176,1:55.8,2.1/2,**,9-9-9-9,39.1,46.7,10,500(-2),,01078,616800
201907020509,8,6,9,2015109031,牝4,52,01173,1:56.0,1.1/4,**,12-12-12-13,38.7,153.3,14,438(-18),,01156,687033
201907020509,9,3,3,2015104849,牝4,55,00732,1:56.1,3/4,**,3-3-4-4,40.4,15.4,7,464(-4),,01155,015803
201907020509,10,7,11,2013105434,牝6,55,01117,1:56.3,1.1/4,**,12-13-12-13,39.0,64.7,11,454(-2),,01076,039030
201907020509,11,8,14,2012105194,牝7,52,01164,1:57.0,4,**,14-14-12-12,39.7,34.5,9,466(-6),,00388,580007
201907020509,12,1,1,2015100788,牝4,55,05243,1:57.2,1.1/2,**,9-9-10-10,40.2,79.3,12,464(+2),,01024,358031
201907020509,13,4,5,2015104661,牝4,52,01171,1:59.3,大,**,2-2-2-3,44.0,16.3,8,458(+8),,01101,226800
201907020509,14,5,8,2015106328,牝4,53,01161,1:59.5,1.1/4,**,3-3-5-8,43.5,148.0,13,508(-14),,01115,766007
201907020510,1,2,4,2014101953,牝5,55,01127,1:33.8,,**,2-2-2,34.3,2.3,1,468(-2),,01058,619800
201907020510,2,3,6,2014104076,牡5,57,01154,1:34.1,2,**,3-3-3,34.4,11.2,4,510(-2),,01110,839004
201907020510,3,1,1,2014105582,セ5,57,01144,1:34.1,ハナ,**,4-4-4,34.3,81.6,13,440(-10),,01022,367008
201907020510,4,1,2,2015100751,牡4,57,01091,1:34.2,クビ,**,1-1-1,34.8,11.3,5,460(-10),,01048,546800
201907020510,5,2,3,2013105451,牡6,57,01166,1:34.2,ハナ,**,13-10-10,33.9,12.0,6,456(0),,01123,415800
201907020510,6,8,15,2014106196,牡5,57,01116,1:34.2,クビ,**,9-7-7,34.1,4.2,2,498(+6),,01070,658033
201907020510,7,5,10,2012101685,牡7,57,01034,1:34.3,3/4,**,9-7-7,34.2,46.3,10,486(-2),,01087,929002
201907020510,8,4,8,2015102384,牡4,57,00732,1:34.5,3/4,**,5-4-4,34.6,9.3,3,466(-6),,01120,170800
201907020510,9,8,16,2014101955,牡5,57,01092,1:34.8,2,**,5-4-4,34.9,17.5,7,474(-2),,01162,887800
201907020510,10,6,11,2014103453,牝5,55,01117,1:34.9,1/2,**,9-10-10,34.5,53.5,11,482(+2),,01127,866800
201907020510,11,3,5,2015104333,牝4,55,05525,1:35.2,2,**,13-14-14,34.6,21.7,8,440(0),,01058,415800
